episode,step,reward,moving_avg_reward,epsilon,loss,mean_q,mean_td_error
62,5550,-275.1277076952821,-177.30089245596287,0.9560625,1.564211130142212,-0.6513060927391052,1.8395013809204102
63,5652,-331.7477096493857,-179.75242923681085,0.955255,1.4930366277694702,-1.3549407720565796,1.7430140972137451
64,5717,-82.2758003089277,-178.22935690981268,0.9547404166666666,3.009347915649414,-1.6801186800003052,3.268099069595337
65,5775,-153.74550459638664,-177.8526822588369,0.95428125,1.6834735870361328,-1.3187782764434814,1.9448904991149902
66,5880,-190.01739239758217,-178.03699604881788,0.95345,2.042510509490967,-1.348384141921997,2.3163585662841797
67,5951,-49.60150868235918,-176.12004847618417,0.9528879166666666,0.5511001944541931,-1.0785255432128906,0.810198187828064
68,6063,-248.21153965792638,-177.18021746415096,0.95200125,3.2278847694396973,-0.7957088947296143,3.5759077072143555
69,6165,-119.08132983218286,-176.33820459991955,0.9511937500000001,2.0884909629821777,-0.7071334719657898,2.3820908069610596
70,6235,-97.37464493421925,-175.2101537475524,0.9506395833333333,2.758683919906616,-1.267843246459961,3.028411865234375
71,6336,-158.33849751491942,-174.97252478652942,0.94984,0.9535356760025024,-0.8220888376235962,1.2539284229278564
72,6439,-28.74534967218574,-172.9415917988302,0.9490245833333333,0.8773874640464783,-1.6186827421188354,1.1341925859451294
73,6524,-121.86728341171325,-172.2419437387327,0.9483516666666667,0.21561548113822937,0.16684836149215698,0.4917043447494507
74,6631,-250.42020358451012,-173.2984067096216,0.9475045833333333,1.69363272190094,-0.576464056968689,1.926679253578186
75,6709,-1.2057098265321429,-171.00383741784705,0.9468870833333334,1.7907934188842773,-0.17524906992912292,2.025550365447998
76,6793,-128.24980255386149,-170.44128432753143,0.9462220833333334,0.9297211170196533,-0.697322428226471,1.2181801795959473
77,6892,-308.501668735194,-172.23427633282577,0.9454383333333334,0.1559823453426361,-0.5993743538856506,0.3674214780330658
78,6977,-116.18805291916583,-171.51573500700962,0.9447654166666667,3.074094295501709,-1.0194995403289795,3.3301310539245605
79,7071,-109.76588030784488,-170.73409127664044,0.94402125,3.1415562629699707,-1.1366575956344604,3.4839439392089844
80,7161,-108.77815342337718,-169.95964205347465,0.94330875,0.6597186326980591,-0.5263343453407288,0.9886682033538818
81,7265,-127.1112695065657,-169.43064979980912,0.9424854166666666,1.8396601676940918,0.0798092782497406,2.151439666748047
82,7368,-78.10192650855782,-168.31688488162314,0.94167,0.8135277032852173,-1.704648494720459,1.0887306928634644
83,7527,-184.3110915167,-168.5095861663831,0.94041125,1.7479865550994873,0.6256266236305237,2.0260472297668457
84,7661,-323.8680246195444,-170.35909138606357,0.9393504166666666,0.2104381024837494,0.24179020524024963,0.49259769916534424
85,7824,-250.12661311255488,-171.29753281813996,0.93806,0.435339093208313,0.9210124015808105,0.7128101587295532
86,7883,-78.3199855571243,-170.216398547663,0.9375929166666667,0.34348827600479126,0.12044453620910645,0.6091902852058411
87,7954,-67.50409211144256,-169.0357973242582,0.9370308333333334,1.49590003490448,-0.004485383629798889,1.7437031269073486
88,8048,-186.55754944520777,-169.23490814381444,0.9362866666666667,1.77121901512146,-0.3843380808830261,2.1132726669311523
89,8157,-339.0141822478169,-171.14254043711782,0.93542375,2.0280418395996094,-1.3463730812072754,2.298501491546631
90,8320,-298.20591203378774,-172.55435567708082,0.9341333333333334,0.7351750135421753,0.08663523197174072,1.028194785118103
91,8392,-127.14057844453512,-172.05530318001988,0.9335633333333333,0.1595684140920639,0.4920545220375061,0.40195930004119873
92,8517,-86.96414558089558,-171.13039929307288,0.93257375,1.6736280918121338,0.6940327882766724,1.9655864238739014
93,8649,-87.55017388958854,-170.23168719196016,0.93152875,1.8113356828689575,0.19700980186462402,2.0891246795654297
94,8747,-174.20153503175297,-170.27391961578775,0.9307529166666667,0.4337334930896759,3.0150840282440186,0.7197699546813965
95,8826,-232.00938143025658,-170.92376658225584,0.9301275,1.8261898756027222,2.4420459270477295,2.1307246685028076
96,8947,-277.29376085701665,-172.03178735595125,0.9291695833333333,2.059699296951294,0.449733704328537,2.3088724613189697
97,9053,-268.8946248429712,-173.0303733094257,0.9283304166666667,0.46752044558525085,0.08773672580718994,0.754817008972168
98,9171,-110.78166737910749,-172.3951824325857,0.92739625,0.5580686330795288,2.7074503898620605,0.8798630237579346
99,9269,-141.20806120743083,-172.08016100606898,0.9266204166666667,1.302971601486206,2.6431493759155273,1.5765992403030396
100,9353,-73.7505443005742,-171.09686483901405,0.9259554166666667,1.837621808052063,0.3830753564834595,2.121675968170166
101,9440,-118.28882713800103,-170.38013300847538,0.9252666666666667,0.18357500433921814,2.651535749435425,0.44410771131515503
102,9538,-422.3974909320141,-173.7809863367122,0.9244908333333334,1.1551156044006348,1.9052869081497192,1.4590675830841064
103,9665,-59.86414848691833,-170.44762407678988,0.9234854166666666,0.48670417070388794,3.087116241455078,0.7767769694328308
104,9795,-179.45630338116922,-170.68062049027736,0.92245625,0.4920419454574585,3.1897547245025635,0.7407844066619873
105,9926,-194.44309002310553,-172.6216490707657,0.9214191666666667,0.2937973439693451,1.9690923690795898,0.5920543074607849
106,10001,-92.62679903274054,-172.31494276300214,0.9208254166666667,3.2524776458740234,0.6826581954956055,3.7038393020629883
107,10074,-286.33310299778714,-174.07734577878625,0.9202475,0.6805117130279541,4.743038177490234,0.9735106825828552
108,10180,-126.73882212478688,-174.21024394748503,0.9194083333333334,1.297385811805725,3.352327585220337,1.581663727760315
109,10272,-137.76928954556655,-174.72387493458336,0.91868,0.24761341512203217,3.324491500854492,0.5324445962905884
110,10345,-111.0999546562361,-174.2725034497549,0.9181020833333333,0.595733642578125,2.212891101837158,0.8727735280990601
111,10424,-47.18128916980483,-173.80795686587078,0.9174766666666667,3.172173261642456,0.27085214853286743,3.486395835876465
112,10504,-104.04287122032784,-172.13809095891133,0.9168433333333333,2.985672950744629,-1.3088617324829102,3.2894842624664307
113,10595,-104.72720144288384,-172.246421186538,0.9161229166666667,0.2542349100112915,3.3772664070129395,0.5855319499969482
114,10721,-95.39195702145585,-170.02083086619638,0.9151254166666667,0.48943808674812317,3.032867431640625,0.7725099325180054
115,10808,-357.41069380999545,-172.13021373403603,0.9144366666666667,0.4420561194419861,1.025270938873291,0.6968975067138672
116,10880,-52.088326157820475,-171.8566647614146,0.9138666666666666,0.2088380604982376,3.9250247478485107,0.5141000747680664
117,11011,-236.03831606968077,-169.7138178052201,0.9128295833333333,0.6111468076705933,3.608459234237671,1.0270549058914185
118,11086,-205.25647353569923,-170.63885751060795,0.9122358333333334,0.283199280500412,3.3926029205322266,0.5710046887397766
119,11178,-130.53254518097359,-169.8554697466976,0.9115075,1.3363215923309326,3.1917710304260254,1.6339867115020752
120,11259,-89.70607977339584,-168.5767919210487,0.91086625,1.284644365310669,0.535815954208374,1.601747751235962
121,11332,-81.2176508075275,-168.4079721771971,0.9102883333333334,2.7807016372680664,3.924642562866211,3.066741704940796
122,11400,-196.94273346132223,-168.61654718476296,0.9097500000000001,0.23775257170200348,3.1511759757995605,0.5391565561294556
123,11474,-76.44172548771567,-167.65582158541127,0.9091641666666667,0.7878073453903198,2.0620059967041016,1.0915241241455078
124,11582,-84.01488520379094,-165.78170156535734,0.9083091666666667,0.1964176744222641,3.1761038303375244,0.4895934462547302
125,11734,-97.91268513595122,-165.60836311187234,0.9071058333333333,1.5064430236816406,1.0714976787567139,1.8063161373138428
126,11870,-131.1861047393533,-164.88993075737636,0.9060291666666667,0.2717239260673523,4.270223617553711,0.5237513780593872
127,12003,-230.1191431518081,-162.74715880595838,0.90497625,1.795515537261963,2.1623780727386475,2.1970396041870117
128,12082,-103.0951923551262,-161.33792788259552,0.9043508333333333,0.8001101016998291,2.575974225997925,1.1243045330047607
129,12209,-171.3865871268585,-162.27526324732483,0.9033454166666667,0.7227915525436401,3.9039793014526367,1.0368266105651855
130,12293,-95.2809760381319,-162.22375863713546,0.9026804166666667,0.43261241912841797,4.7953948974609375,0.7024978399276733
131,12382,-16.40980559526227,-159.39975467221163,0.9019758333333333,0.7095874547958374,5.884512424468994,1.01430082321167
132,12471,-70.41433924082506,-155.5892898461678,0.90127125,1.478832483291626,5.520689487457275,1.7748006582260132
133,12585,-117.69922129897196,-156.0045668063049,0.90036875,3.184201240539551,2.622346878051758,3.4318432807922363
134,12654,-68.4268750482897,-153.44606773956636,0.8998225,0.4810413718223572,3.059134006500244,0.8117163181304932
135,12755,-78.60157967381612,-153.25290742020178,0.8990229166666667,2.6480982303619385,4.738260269165039,2.928436756134033
136,12843,-165.1636891771923,-152.2737942758017,0.89832625,1.6065737009048462,6.303066253662109,1.893114686012268
137,12977,-4.41058997482439,-151.14756202233065,0.8972654166666667,0.18648198246955872,7.413286209106445,0.4842265248298645
138,13065,12.586316621401934,-151.09587105118567,0.89656875,2.167417526245117,5.959222793579102,2.5856258869171143
139,13134,-92.24275122592702,-151.27521990651005,0.8960224999999999,1.531396746635437,4.638219356536865,1.8065834045410156
140,13214,19.843216801088545,-149.14580202285765,0.8953891666666667,4.1047563552856445,4.417149543762207,4.429555416107178
141,13334,-108.28455547455958,-149.36682513704278,0.8944391666666667,0.8206228017807007,4.9374542236328125,1.0933821201324463
142,13434,-168.8856376573878,-149.16169191675397,0.8936475,0.4967181086540222,6.665950775146484,0.8321840167045593
143,13565,-87.99464119832447,-148.60742521822766,0.8926104166666666,0.9643874168395996,4.625732898712158,1.2388588190078735
144,13637,-105.14258109729134,-147.95042101744582,0.8920404166666667,0.5141496658325195,7.111047267913818,0.8384972810745239
145,13774,-103.57321314141713,-144.75248940588108,0.8909558333333334,1.8241750001907349,1.4483327865600586,2.116121768951416
146,13853,-101.95755201682485,-144.88348395468546,0.8903304166666667,3.2789297103881836,5.194282531738281,3.591362476348877
147,13953,-123.98830280074756,-145.17420431750176,0.88953875,0.36221081018447876,6.302366256713867,0.6878018379211426
148,14077,-113.87758362823003,-145.32874866659478,0.8885570833333334,0.5595529079437256,2.782572031021118,0.8507465720176697
149,14200,-132.0370785093553,-143.67143277115667,0.8875833333333334,0.289450079202652,9.589070320129395,0.5954549312591553
150,14264,-51.60878870265806,-141.3110770715918,0.8870766666666667,0.957279622554779,7.297431468963623,1.2525824308395386
151,14384,-161.85308789082058,-140.95871665760808,0.8861266666666667,1.4082812070846558,9.31612491607666,1.691967487335205
152,14519,-66.61866712435426,-140.31744611367256,0.8850579166666667,0.3362911641597748,8.675209045410156,0.656834602355957
153,14614,-123.29704090147285,-140.03554443577474,0.8843058333333333,0.7587915658950806,9.113394737243652,1.055393934249878
154,14730,-258.09230720309506,-140.59910778129955,0.8833875,3.773022413253784,2.5657877922058105,4.087835311889648
155,14843,-101.58510029957915,-140.1493602754082,0.8824929166666666,2.5287764072418213,8.984391212463379,2.8301587104797363
156,14934,-99.98140543581306,-139.90249857975468,0.8817725,0.7876276969909668,6.071674346923828,1.1290227174758911
157,15011,-82.23845952793911,-137.4932220872821,0.8811629166666667,0.5306096076965332,7.537692070007324,0.8981366157531738
158,16011,55.7854473952236,-135.65161659157434,0.87324625,2.2606968879699707,8.199119567871094,2.668578624725342
159,16093,-47.38728347642855,-135.37346390122102,0.8725970833333334,1.569076657295227,7.129542350769043,1.8905142545700073
160,16179,-142.54587263892668,-135.40242492153718,0.87191625,1.4722431898117065,9.194360733032227,1.8467671871185303
161,16281,-98.4488314257207,-136.15701985103277,0.87110875,0.8758068680763245,6.344949245452881,1.2106571197509766
162,16364,-72.61456500822246,-134.13188842416218,0.8704516666666666,0.8047757148742676,7.409116744995117,1.1468358039855957
163,16441,-74.57440802895306,-131.56015540795784,0.8698420833333333,0.5258001089096069,6.100217819213867,0.8129853010177612
164,16515,-83.73474642021036,-131.57474486907068,0.8692562500000001,0.402964323759079,9.889946937561035,0.7003088593482971
165,16580,-68.61979929401888,-130.723487816047,0.8687416666666667,0.6547244787216187,9.125435829162598,0.9370064735412598
166,16722,-53.68729198029188,-129.36018681187412,0.8676175,0.7814893126487732,5.380969524383545,1.1464176177978516
167,16839,-107.91070546422166,-129.94327877969272,0.86669125,2.1804003715515137,9.620529174804688,2.505849838256836
168,16995,15.392322084943743,-127.30724016226402,0.86545625,0.6058288812637329,10.96890640258789,0.928146243095398
169,17077,-65.91612126543347,-126.77558807659652,0.8648070833333333,1.381547212600708,12.09029769897461,1.753446340560913
170,17200,-117.01114457339278,-126.97195307298827,0.8638333333333333,3.279132843017578,9.4833984375,3.660703659057617
171,17269,-76.52982870680017,-126.15386638490708,0.8632870833333334,0.46139517426490784,7.435904502868652,0.7833688259124756
172,17330,-70.07051736724736,-126.56711806185768,0.8628041666666667,1.3919073343276978,11.717606544494629,1.6971287727355957
173,17449,-120.14120695958744,-126.54985729733644,0.8618620833333334,0.3632861375808716,11.35918140411377,0.6647735238075256
174,17559,-129.09278064658292,-125.33658306795715,0.86099125,0.7021992206573486,7.883554458618164,1.0168249607086182
175,17660,-196.46802607923297,-127.28920623048415,0.8601916666666667,0.8191324472427368,9.427740097045898,1.1408900022506714
176,17773,-63.973418680219396,-126.64644239174777,0.8592970833333333,1.8425476551055908,13.848161697387695,2.150299072265625
177,17846,-86.55561878902738,-124.4269818922861,0.8587191666666667,2.034862756729126,9.574281692504883,2.3746633529663086
178,17915,-47.83117886506018,-123.74341315174503,0.8581729166666667,0.36307406425476074,12.488655090332031,0.652870774269104
179,18046,-79.83200307162309,-123.4440743793828,0.8571358333333333,0.31524932384490967,11.295034408569336,0.6593853831291199
180,18134,-74.60189819988194,-123.10231182714784,0.8564391666666666,1.5990970134735107,7.819918632507324,1.9427943229675293
181,18224,-90.85053919997945,-122.73970452408199,0.8557266666666666,0.47397667169570923,12.762290000915527,0.8170722126960754
182,18357,-135.28847273337192,-123.3115699863301,0.85467375,0.8485757112503052,14.97810173034668,1.1758553981781006
183,18448,-171.1577516653585,-123.18003658781669,0.8539533333333333,0.5661443471908569,9.69188404083252,0.8920736312866211
184,18549,-118.77433493686911,-121.12909969098993,0.85315375,0.3850298225879669,12.472635269165039,0.7236788272857666
185,18637,-127.31250109350107,-119.90095857079942,0.8524570833333334,1.9643810987472534,13.586787223815918,2.254880428314209
186,18726,-35.9307263652001,-119.47706597888018,0.8517525,2.558393955230713,11.367517471313477,2.9001715183258057
187,18798,-44.017298759263525,-119.24219804535838,0.8511825,0.26824235916137695,11.87307357788086,0.5464937090873718
188,18924,-129.04331262467315,-118.66705567715304,0.850185,1.8745391368865967,11.707565307617188,2.209433078765869
189,18998,-69.36400662308884,-115.97055392090577,0.8495991666666667,1.2739286422729492,13.033262252807617,1.5999541282653809
190,19062,-79.89441085109583,-113.78743890907883,0.8490925,1.8089630603790283,13.399784088134766,2.1856257915496826
191,19158,-28.761915310297624,-112.80365227773643,0.8483325,1.2676323652267456,15.593452453613281,1.609574556350708
192,19267,-91.98785337758164,-112.8538893557033,0.8474695833333333,1.0214264392852783,13.319478988647461,1.360520362854004
193,19340,-130.85722900916534,-113.28695990689907,0.8468916666666666,0.8575131893157959,14.42288875579834,1.138468623161316
194,19434,-111.9940145722978,-112.66488470230452,0.8461475,0.8305405378341675,10.742279052734375,1.1483404636383057
195,19529,-75.76979976461317,-111.10248888564809,0.8453954166666666,1.1571252346038818,17.318805694580078,1.4622528553009033
196,19589,-87.49079326047121,-109.20445920968267,0.8449204166666666,0.5073174834251404,6.211936950683594,0.8312816619873047
197,19706,-118.64568663531891,-107.70196982760613,0.8439941666666666,1.11809504032135,15.382715225219727,1.4540810585021973
198,19813,-69.8914749226638,-107.29306790304169,0.8431470833333333,1.7517699003219604,11.154065132141113,2.0739853382110596
199,19983,-143.64976751602362,-107.31748496612761,0.8418012500000001,0.7421440482139587,15.193574905395508,1.0699489116668701
200,20063,-135.09875954440705,-107.93096711856597,0.8411679166666667,0.9419340491294861,12.447192192077637,1.330453872680664
201,20135,-89.16529402114857,-107.63973178739744,0.8405979166666666,2.1652653217315674,15.479574203491211,2.487902879714966
202,20226,-195.92122614433924,-105.37496913952069,0.8398775,0.1855372041463852,20.833969116210938,0.47498801350593567
203,20295,-104.51750308891144,-105.82150268554062,0.83933125,2.4072513580322266,18.299259185791016,2.732299327850342
204,20395,-146.72825399420805,-105.494222191671,0.8385395833333333,2.5422778129577637,12.170592308044434,2.865143299102783
205,20482,-76.12281623261944,-104.31101945376614,0.8378508333333333,0.8114362955093384,11.827300071716309,1.1325421333312988
206,20578,-104.78214615965871,-104.43257292503532,0.8370908333333333,1.9485682249069214,13.58790111541748,2.2910518646240234
207,20647,-113.17109257539624,-102.70095282081142,0.8365445833333334,2.6269657611846924,16.676055908203125,2.989514112472534
208,20723,-51.43477970387075,-101.94791239660225,0.8359429166666666,0.3245317339897156,16.465866088867188,0.6646459102630615
209,20851,-118.19124791502487,-101.75213198029684,0.8349295833333333,1.9085686206817627,12.478325843811035,2.23795485496521
210,20932,-156.99548009595748,-102.21108723469405,0.8342883333333333,1.7341346740722656,13.441575050354004,2.0561654567718506
211,21002,-37.21379459429822,-102.11141228893898,0.8337341666666667,1.8875923156738281,20.628877639770508,2.3217110633850098
212,21061,-90.73879056040954,-101.9783714823398,0.8332670833333333,1.1867653131484985,15.808136940002441,1.5472133159637451
213,21158,-142.84528082780253,-102.35955227618899,0.8324991666666667,0.41267311573028564,21.546371459960938,0.7579218745231628
214,21282,-58.102707455607074,-101.9866597805305,0.8315175,0.6946662664413452,10.492683410644531,1.0395334959030151
215,21379,-238.76116126989047,-100.80016445512948,0.8307495833333334,0.9747686386108398,13.692935943603516,1.2888071537017822
216,21464,-88.48089692317015,-101.16409016278298,0.8300766666666667,0.9999579191207886,19.642629623413086,1.3452470302581787
217,21572,-138.22046924559334,-100.18591169454209,0.8292216666666667,1.9726014137268066,13.753202438354492,2.307644844055176
218,21674,-82.12129329698838,-98.95455989215498,0.8284141666666667,1.0553739070892334,19.446142196655273,1.3923909664154053
219,21745,-95.19749099180962,-98.60120935026333,0.8278520833333334,3.5142459869384766,15.894478797912598,3.856484889984131
220,21808,-66.75045257439413,-98.37165307827328,0.8273533333333334,0.9522234201431274,15.737630844116211,1.3281224966049194
221,21952,-236.83216677902803,-99.9277982379883,0.8262133333333334,1.779937982559204,17.952754974365234,2.0606131553649902
222,22057,-124.00836633363599,-99.19845456671142,0.8253820833333334,2.4559640884399414,19.582866668701172,2.7850193977355957
223,22182,-145.58063965422232,-99.8898437083765,0.8243925000000001,0.3210848569869995,19.011964797973633,0.6265627145767212
224,22296,-93.00006628257358,-99.97969551916432,0.82349,1.753273367881775,19.92240333557129,2.0973355770111084
225,22370,-141.96260290007245,-100.42019469680554,0.8229041666666667,1.2143498659133911,14.026405334472656,1.5638420581817627
226,22447,-93.57549823210181,-100.04408863173302,0.8222945833333334,1.1813846826553345,8.716241836547852,1.5600227117538452
227,22519,-43.18660149127392,-98.17476321512768,0.8217245833333333,0.4671486020088196,21.11972999572754,0.7937319278717041
228,22632,-105.17881486551653,-98.19559944023158,0.8208300000000001,1.4695961475372314,23.419321060180664,1.803971529006958
229,22716,-76.8312743514436,-97.25004631247744,0.820165,1.880152702331543,19.835567474365234,2.233673334121704
230,22821,-92.66303015235758,-97.2238668536197,0.81933375,2.0410094261169434,19.48650360107422,2.4000914096832275
231,22922,-114.36108058459534,-98.20337960351303,0.8185341666666667,1.0926034450531006,17.885456085205078,1.4311110973358154
232,23027,-112.08753574728033,-98.62011156857757,0.8177029166666667,1.675760269165039,17.752653121948242,2.057157039642334
233,23126,-90.45476942486222,-98.34766704983649,0.8169191666666666,2.618318557739258,21.06757164001465,2.949451446533203
234,23267,-97.60814613808485,-98.63947976073443,0.8158029166666667,1.267892837524414,17.979938507080078,1.6277661323547363
235,23371,-124.32708400017793,-99.09673480399807,0.8149795833333333,0.6375392079353333,24.128751754760742,0.9963223338127136
236,23500,-88.73784315910066,-98.33247634381716,0.8139583333333333,1.4001002311706543,17.75109100341797,1.756577968597412
237,23616,-90.28738900770654,-99.19124433414598,0.81304,0.6585785746574402,16.109981536865234,0.9956321716308594
238,23717,-61.63716129462315,-99.9334791133062,0.8122404166666667,0.9652881622314453,15.51484489440918,1.3004944324493408
239,23820,-89.29671926394838,-99.9040187936864,0.8114250000000001,0.3458164930343628,23.189910888671875,0.673377275466919
240,23907,-55.29190389396466,-100.65537000063696,0.8107362499999999,0.2715759575366974,19.918193817138672,0.6067637205123901
241,24017,-48.876274916965556,-100.06128719506101,0.8098654166666667,2.3256282806396484,15.902528762817383,2.7126193046569824
242,24141,-277.04020742039927,-101.14283289269113,0.80888375,0.2350401133298874,26.199756622314453,0.5421888828277588
243,24224,-67.897682567934,-100.94186330638723,0.8082266666666666,0.7263311743736267,15.523357391357422,1.0814584493637085
244,24348,-47.69161779346475,-100.36735367334899,0.807245,1.0285775661468506,19.681074142456055,1.3497779369354248
245,24435,-49.74937771187775,-99.82911531905359,0.80655625,0.41945451498031616,20.680580139160156,0.7631732225418091
246,24509,-64.00972694618997,-99.44963706834722,0.8059704166666667,2.3363077640533447,25.276084899902344,2.663747549057007
247,24632,-171.5753397548697,-99.92550743788847,0.8049966666666667,1.0670195817947388,21.986480712890625,1.4158297777175903
248,24729,-143.8110263422897,-100.22484186502905,0.80422875,0.3996700048446655,21.725948333740234,0.6920504570007324
249,24872,-135.64418868768337,-100.26091296681233,0.8030966666666667,2.70154070854187,24.39767837524414,3.009561538696289
250,24944,-91.0721082370088,-100.65554616215583,0.8025266666666666,1.3077991008758545,18.94626235961914,1.6630762815475464
251,25051,-103.84142989324847,-100.0754295821801,0.8016795833333333,0.770589292049408,15.241758346557617,1.1542083024978638
252,25164,-108.97451567560817,-100.49898806769266,0.8007850000000001,0.982141375541687,18.6451416015625,1.3061087131500244
253,25237,-71.20673148580707,-99.978084973536,0.8002070833333333,1.5212428569793701,17.961776733398438,1.868834376335144
254,25315,-98.1862194090141,-98.37902409559518,0.7995895833333333,0.5551815032958984,20.909528732299805,0.8918015956878662
255,25397,-111.16066909612469,-98.47477978356062,0.7989404166666667,1.9412956237792969,20.454708099365234,2.298520088195801
256,25468,-63.14757765986202,-98.1064415058011,0.7983783333333334,1.816083550453186,23.553836822509766,2.169098138809204
257,25546,-29.204602216925096,-97.57610293269097,0.7977608333333334,0.42838531732559204,24.59419059753418,0.7405663728713989
258,25639,-251.7164064000204,-100.65112147064343,0.7970245833333334,1.3605914115905762,20.895885467529297,1.6773693561553955
