episode,step,reward,moving_avg_reward,epsilon,loss,mean_q,mean_td_error
62,5555,-150.49125923832275,-177.9217927686037,0.9560229166666667,3.288853168487549,-7.392565727233887,17.516464233398438
63,5636,-55.80413406243785,-175.9834172335852,0.9553816666666667,2.6694142818450928,-7.889112949371338,17.4053955078125
64,5731,-199.61726032063808,-176.3526960318204,0.9546295833333334,4.678901672363281,-11.91112995147705,24.273727416992188
65,5814,-81.42111257798396,-174.8922101325306,0.9539725,2.537597179412842,-8.310178756713867,15.8704833984375
66,5878,-122.23359418951695,-174.0943523152122,0.9534658333333333,1.8943802118301392,-4.183537483215332,11.341670036315918
67,5983,-206.59122527135818,-174.57938026978155,0.9526345833333334,2.690354347229004,-8.76563549041748,16.605716705322266
68,6051,-90.96081977954069,-173.34969555668977,0.95209625,3.0471367835998535,-13.798187255859375,23.237037658691406
69,6142,-107.65059007009852,-172.39753460760872,0.9513758333333333,2.307900905609131,-9.195545196533203,13.958549499511719
70,6213,-95.15850940515632,-171.29411996185942,0.95081375,2.2698676586151123,-10.583808898925781,11.146787643432617
71,6320,-297.67101944924775,-173.0740762926677,0.9499666666666666,2.430413246154785,-9.01157283782959,21.15345001220703
72,6408,-264.2881626576632,-174.34093860329264,0.9492700000000001,2.906014919281006,-9.953882217407227,16.27692985534668
73,6501,-111.09024256782006,-173.47449071239575,0.94853375,2.3342926502227783,-9.551852226257324,12.52232551574707
74,6652,-158.7420941247555,-173.27540427202223,0.9473383333333334,1.7138468027114868,-11.470596313476562,14.004400253295898
75,6729,-118.3144947110266,-172.54259214454228,0.94672875,2.1581945419311523,-6.987922668457031,11.50735855102539
76,6815,-69.13103826135495,-171.18191380397403,0.9460479166666667,4.731471061706543,-9.113301277160645,21.667797088623047
77,6945,-284.8799538836172,-172.65851172708628,0.94501875,1.5822564363479614,-12.20930290222168,13.319164276123047
78,7025,-133.61316886605368,-172.1579304083551,0.9443854166666666,1.4618279933929443,-7.526910781860352,10.557075500488281
79,7097,-181.95732661863772,-172.28197339835867,0.9438154166666667,1.3073620796203613,-10.985452651977539,12.616345405578613
80,7183,-254.81379567662376,-173.313621176837,0.9431345833333333,2.59519362449646,-10.907135963439941,14.79177474975586
81,7279,-97.80456161972663,-172.38141056502081,0.9423745833333333,2.22115159034729,-13.623056411743164,13.456361770629883
82,7376,-227.78313695364358,-173.05704137463817,0.9416066666666667,1.241504430770874,-10.998862266540527,10.12820816040039
83,7445,-85.38628219541748,-172.0007671676596,0.9410604166666666,1.735154390335083,-10.191165924072266,9.292622566223145
84,7541,-242.8931759303853,-172.8447244148349,0.9403004166666666,1.7827482223510742,-12.619034767150879,11.625690460205078
85,7661,-210.24172872596816,-173.2846891714365,0.9393504166666666,3.0049896240234375,-7.080602169036865,20.093339920043945
86,7749,-83.10367667593218,-172.23607274707015,0.9386537500000001,1.8370046615600586,-6.991814613342285,14.679685592651367
87,7814,-141.19890372820575,-171.8793236778878,0.9381391666666666,1.147355079650879,-12.09067153930664,16.980195999145508
88,7893,-272.6910562136179,-173.024911547612,0.93751375,2.143947124481201,-10.548139572143555,14.117626190185547
89,7994,-191.5371131819241,-173.23291381316608,0.9367141666666666,1.9468941688537598,-12.047123908996582,15.35806655883789
90,8098,-208.5419676839474,-173.62523663395254,0.9358908333333333,2.3279027938842773,-6.888154983520508,14.344687461853027
91,8158,-142.19835546664888,-173.27988629145472,0.9354158333333333,1.3751438856124878,-6.0798444747924805,12.687335014343262
92,8305,-144.35630583460937,-172.96549954735858,0.9342520833333333,2.9604873657226562,-12.635656356811523,15.369789123535156
93,8373,-75.37303272577529,-171.91611818368563,0.93371375,1.7655518054962158,-11.615313529968262,13.474563598632812
94,8479,-105.0535304338641,-171.20481405868753,0.9328745833333333,2.2909364700317383,-8.036561965942383,18.24175453186035
95,8576,-113.08140726026673,-170.5929887239673,0.9321066666666666,1.172947883605957,-2.492997169494629,10.95730209350586
96,8671,-114.44115234369107,-170.00807376167276,0.9313545833333333,1.8632607460021973,-13.615306854248047,14.055196762084961
97,8754,-149.4451122008751,-169.79608446723154,0.9306975,1.3791886568069458,-8.986603736877441,10.994622230529785
98,8849,-403.02851006026964,-172.1760071773646,0.9299454166666666,3.1578047275543213,-17.15485191345215,17.895309448242188
99,8929,-66.58062551344653,-171.10938716055733,0.9293120833333334,1.8145949840545654,-11.416177749633789,14.103849411010742
100,9030,-291.2536450299832,-172.3108297392516,0.9285125,2.5430984497070312,-15.21156120300293,15.506422996520996
101,9143,-137.25860951070015,-171.78379573243993,0.9276179166666667,1.5468851327896118,-6.496659278869629,10.001470565795898
102,9224,-73.51367491984885,-171.69581090055507,0.9269766666666667,2.593625783920288,-12.046897888183594,13.684186935424805
103,9348,-344.8640522659291,-171.2124476784229,0.925995,2.2394163608551025,-9.61170482635498,14.200010299682617
104,9439,-140.39259223374955,-171.0548069804362,0.9252745833333333,2.16508150100708,-11.97829532623291,11.680384635925293
105,9501,-90.1613942595271,-171.9530186032888,0.92478375,1.6649250984191895,-9.931615829467773,13.591022491455078
106,9622,-114.03259592356132,-171.8603702644334,0.9238258333333333,0.5397372245788574,-5.553960800170898,9.129316329956055
107,9727,-173.24645127311976,-172.49190676297087,0.9229945833333333,2.4914145469665527,-9.453417778015137,12.413694381713867
108,9838,-307.5187768529105,-174.43260447895085,0.9221158333333334,1.4552407264709473,-19.362804412841797,16.12720489501953
109,9940,-93.1854316279543,-174.50039688687306,0.9213083333333334,1.5762510299682617,-12.3534574508667,16.465351104736328
110,10024,-392.1347166332572,-176.8593730218148,0.9206433333333334,2.3455824851989746,-10.667625427246094,13.118444442749023
111,10095,-62.31135196063637,-176.546127065839,0.92008125,2.787548303604126,-12.98961067199707,13.449573516845703
112,10167,-33.73070577812631,-174.1731395044575,0.91951125,1.1977521181106567,-5.792486190795898,13.240419387817383
113,10268,-163.12788307251844,-174.86547654838043,0.9187116666666667,1.9931732416152954,-7.896130561828613,10.391422271728516
114,10372,-50.1821610158885,-172.18778826798314,0.9178883333333333,1.745303988456726,-7.437074184417725,16.187685012817383
115,10459,-73.76156798335285,-171.46067987755646,0.9171995833333333,2.888542890548706,-8.193016052246094,12.891998291015625
116,10560,-121.18912165041186,-171.87813885986097,0.9164,0.8872814178466797,-11.124495506286621,10.026506423950195
117,10642,-178.0978674454145,-169.15588741742377,0.9157508333333333,1.3551582098007202,-9.553282737731934,10.990650177001953
118,10720,-88.70666442528179,-168.91542903170742,0.9151333333333334,1.1769801378250122,-7.037764549255371,10.037067413330078
119,10870,-239.26861894104448,-169.2194020053978,0.9139458333333333,3.8260750770568848,-9.35597038269043,20.06597900390625
120,10963,-84.75726085479982,-167.89123599056293,0.9132095833333334,1.1779448986053467,-7.521627902984619,8.636300086975098
121,11026,-177.18760912390238,-168.68211582987507,0.9127108333333334,1.5043203830718994,-11.418891906738281,8.56823444366455
122,11091,-106.74037469455969,-167.98866724977336,0.91219625,1.552254319190979,-11.819330215454102,7.399492263793945
123,11186,-122.25492835643982,-167.48607367910893,0.9114441666666666,2.108574628829956,-11.050084114074707,12.029470443725586
124,11256,-85.71389569730653,-165.6289437639901,0.91089,0.9654021263122559,-17.459976196289062,12.451972961425781
125,11367,-200.0666368023313,-166.47714482716893,0.91001125,1.1625622510910034,-6.318637371063232,9.241165161132812
126,11501,-97.19298621847524,-165.41878128746418,0.9089504166666666,1.3558188676834106,-15.741363525390625,6.886794090270996
127,11588,-111.9651701534022,-162.09446960606212,0.9082616666666666,1.4526116847991943,-11.793596267700195,11.410978317260742
128,11688,-92.75871683708289,-160.5818739275188,0.90747,1.4550294876098633,-13.113544464111328,16.13646697998047
129,11814,-62.67357919385067,-160.43207921291804,0.9064725,1.820516586303711,-15.457956314086914,16.313671112060547
130,11909,-82.19302976402022,-160.24969513998758,0.9057204166666667,2.0027050971984863,-6.80103874206543,15.42510986328125
131,12018,-245.34520383452906,-159.7150451574564,0.9048575,1.3368773460388184,-7.071802616119385,12.924531936645508
132,12086,-88.27861318520061,-156.0832230708563,0.9043191666666667,0.9286408424377441,-6.836246490478516,9.170966148376465
133,12182,-251.94334084307266,-157.84094122643444,0.9035591666666667,1.7508630752563477,-11.517477989196777,13.066886901855469
134,12257,-62.299612884850816,-155.2211695380615,0.9029654166666666,1.91062331199646,-9.727338790893555,13.63236141204834
135,12370,-78.66996878893394,-155.0286931098481,0.9020708333333334,2.332871913909912,-5.563767433166504,16.7613525390625
136,12451,-76.84677360778613,-153.16641080975396,0.9014295833333333,1.4173284769058228,-13.826704978942871,10.67471694946289
137,12535,-89.54095111239629,-152.89148216765858,0.9007645833333333,1.5426685810089111,-8.09333610534668,12.454267501831055
138,12632,-134.31700914005864,-154.30882445412823,0.8999966666666667,1.8844014406204224,-5.207071304321289,11.745339393615723
139,12722,-79.10772718806604,-154.356823069074,0.8992841666666667,1.9207615852355957,-13.262160301208496,12.629776000976562
140,12802,-191.49414514814896,-154.34077880491398,0.8986508333333333,1.6261460781097412,-16.657756805419922,11.472631454467773
141,12882,-135.7923795316767,-154.83688015967027,0.8980175,1.4628968238830566,-15.503536224365234,13.143714904785156
142,12989,-319.96738237700447,-156.14256438657762,0.8971704166666666,1.4869384765625,-5.235931873321533,12.329381942749023
143,13065,-49.673599518902705,-155.2050872712571,0.89656875,1.0705349445343018,-3.229924201965332,7.283552169799805
144,13164,-93.2571829416838,-154.42922908891924,0.895785,1.0542922019958496,-7.23902702331543,7.574345111846924
145,13249,-100.17078415426045,-151.19727318748292,0.8951120833333334,1.2782485485076904,-7.293732643127441,12.208885192871094
146,13330,-165.8392032620288,-151.96708424873933,0.8944708333333333,2.421389579772949,-10.587251663208008,16.255966186523438
147,13423,-178.52621153883695,-152.80318369893652,0.8937345833333333,1.1780673265457153,-3.043123483657837,10.857473373413086
148,13530,-234.39428915391298,-154.16289510328636,0.8928875000000001,1.7655529975891113,-6.971155166625977,8.962603569030762
149,13636,-117.94441621032462,-152.36465258485796,0.8920483333333333,1.9176472425460815,-14.591846466064453,11.663185119628906
150,13703,-64.43312318746146,-150.13254023014116,0.8915179166666667,1.5012304782867432,-16.991683959960938,9.763912200927734
151,13778,-102.3931797676435,-149.18558073492562,0.8909241666666666,2.513094425201416,-12.357809066772461,14.071792602539062
152,13891,-83.72276099821893,-148.71535112972873,0.8900295833333334,1.719611406326294,-17.597198486328125,10.405546188354492
153,14011,-147.36917637009253,-148.6741708065171,0.8890795833333334,2.3485777378082275,-16.261852264404297,10.101978302001953
154,14145,-131.6647697913597,-147.97345877792458,0.88801875,0.8990240097045898,-5.673735618591309,7.808726787567139
155,14242,-66.03958373876917,-147.16825610642513,0.8872508333333333,1.5255650281906128,-7.49027681350708,10.78489875793457
156,14312,-106.83668583067114,-146.9899472147202,0.8866966666666667,1.2310259342193604,-13.728047370910645,14.23377513885498
157,14400,-412.57320874576504,-147.88401821442588,0.886,1.5943132638931274,-12.260014533996582,10.322839736938477
158,14501,-98.44014802867036,-147.584668672957,0.8852004166666667,2.3045530319213867,-17.16753387451172,11.997978210449219
159,14591,-101.39146184272641,-147.84655776626667,0.8844879166666667,1.7073118686676025,-11.265401840209961,11.282228469848633
160,14681,-128.59965786867272,-147.7360566388803,0.8837754166666667,1.1501033306121826,-6.968530654907227,9.089071273803711
161,14737,-121.76806317838161,-147.09252120749565,0.8833320833333334,0.6977972984313965,-4.350246429443359,5.343553066253662
162,14805,-96.17866967004262,-146.54939531181284,0.88279375,1.618727445602417,-15.458499908447266,9.656583786010742
163,14918,-102.73068947063634,-147.01866086589484,0.8818991666666667,1.005298376083374,-16.300687789916992,11.529203414916992
164,14992,-65.29842224069259,-145.67547248509536,0.8813133333333334,1.4085861444473267,-9.529197692871094,10.680502891540527
165,15111,-148.19961820737413,-146.34325754138925,0.88037125,0.9844918251037598,-3.9021248817443848,8.158356666564941
166,15306,-23.774726357910268,-145.35866886307318,0.8788275,2.0902791023254395,-14.254544258117676,10.787317276000977
167,15381,-136.8904596794442,-144.66166120715405,0.87823375,2.1367297172546387,-19.27418327331543,12.047738075256348
168,15462,-92.9463077641716,-144.68151608700038,0.8775925,1.1899120807647705,-4.4663190841674805,8.4530029296875
169,15577,-171.8640745088071,-145.32365093138745,0.8766820833333333,2.1221094131469727,-8.484837532043457,9.967623710632324
170,15687,-72.7277895114859,-145.09934373245073,0.87581125,1.245018720626831,-14.732837677001953,11.627547264099121
171,15786,-85.08079080179104,-142.97344144597616,0.8750275,1.769364833831787,-14.683858871459961,13.272016525268555
172,15971,-156.6224783857233,-141.89678460325678,0.8735629166666667,0.8983558416366577,-11.906325340270996,7.560271263122559
173,16125,-75.15002796711185,-141.5373824572497,0.87234375,1.1265578269958496,-9.463020324707031,8.993597984313965
174,16207,-195.50041644388983,-141.90496568044105,0.8716945833333334,1.1745612621307373,-3.881770610809326,11.745389938354492
175,16335,-48.144611014166486,-141.20326684347242,0.8706812500000001,1.6459589004516602,-29.414838790893555,11.838998794555664
176,16407,-189.27374356866426,-142.40469389654555,0.87011125,1.0961873531341553,-3.317162036895752,7.0478105545043945
177,16475,-79.05599052060795,-140.34645426291544,0.8695729166666667,1.2143949270248413,-7.898281097412109,11.134302139282227
178,16548,-76.47423656346143,-139.77506493988952,0.868995,1.3774054050445557,-9.175909042358398,8.774055480957031
179,16614,-94.46887428952883,-138.90018041659843,0.8684725,1.424501895904541,-12.565128326416016,9.604889869689941
180,16700,-152.91958883170642,-137.88123834814922,0.8677916666666667,0.6099942922592163,-5.596342086791992,3.9927725791931152
181,16774,-43.25190734581305,-137.3357118054101,0.8672058333333333,0.6977084279060364,-11.446490287780762,7.427981853485107
182,16897,-101.65257950927057,-136.0744062309664,0.8662320833333333,2.3055808544158936,-9.096271514892578,10.54977035522461
183,17040,-220.60844517439259,-137.42662786075616,0.8651,1.567454218864441,-17.493396759033203,7.376187801361084
184,17129,-65.15178343998721,-135.64921393585215,0.8643954166666667,1.407130479812622,-9.298383712768555,7.434017181396484
185,17212,-177.58275303273757,-135.32262417891985,0.8637383333333333,0.8613659739494324,-10.795134544372559,8.702312469482422
186,17348,-41.277988487904665,-134.90436729703958,0.8626616666666667,1.225426435470581,-9.101018905639648,7.956401824951172
187,17432,-128.06340314159806,-134.7730122911735,0.8619966666666667,1.3860995769500732,-8.142702102661133,5.829166412353516
188,17508,-95.96113488805504,-133.00571307791787,0.861395,1.105196475982666,-10.227279663085938,10.495882987976074
189,17611,-59.00062970046797,-131.68034824310334,0.8605795833333334,1.5226860046386719,-5.455936908721924,9.714506149291992
190,17727,-129.08276813269524,-130.8857562475908,0.85966125,1.6940606832504272,-10.455811500549316,13.046404838562012
191,17840,-114.32695254962053,-130.6070422184205,0.8587666666666667,1.4378806352615356,-13.622146606445312,12.604110717773438
192,17915,-55.98313844918347,-129.72331054456623,0.8581729166666667,2.4661266803741455,-14.22790813446045,11.897795677185059
193,18034,-103.4275263806268,-130.00385548111475,0.8572308333333334,1.406462550163269,-11.822649002075195,8.883091926574707
194,18121,-135.54194645788533,-130.30873964135495,0.8565420833333334,1.053666114807129,-15.215971946716309,9.550080299377441
195,18219,-82.97521656860788,-130.00767773443837,0.8557662500000001,0.8708776235580444,-13.22498607635498,7.608546257019043
196,18339,-363.0356313468517,-132.49362252446997,0.85481625,1.0272092819213867,-11.240691184997559,8.112199783325195
197,18444,-106.94972463772851,-132.0686686488385,0.853985,1.0811445713043213,-6.747130393981934,6.675991535186768
198,18561,-86.8372955515423,-128.90675650375127,0.85305875,0.4585375189781189,-9.857366561889648,3.422636032104492
199,18663,-247.31625981944978,-130.71411284681128,0.85225125,1.6800826787948608,-8.27813720703125,9.414717674255371
200,18755,-82.10257759449364,-128.6226021724564,0.8515229166666667,0.8494503498077393,-11.657657623291016,5.258369445800781
201,18825,-87.82501167736716,-128.12826619412309,0.85096875,1.178291916847229,-11.449333190917969,6.831470489501953
202,18898,-83.95280697490784,-128.2326575146737,0.8503908333333333,1.646970272064209,-9.0405912399292,7.9021897315979
203,19000,-132.04962417610918,-126.10451323377546,0.8495833333333334,1.8061375617980957,-2.203537940979004,9.108776092529297
204,19117,-42.31260241612064,-125.12371333559916,0.8486570833333333,0.5956454277038574,-2.8758015632629395,6.556185245513916
205,19193,-102.1284677748188,-125.24338407075207,0.8480554166666667,1.4737955331802368,-5.867405891418457,7.080043315887451
206,19283,-144.59962856268274,-125.5490543971433,0.8473429166666666,1.510334849357605,-14.954615592956543,6.997645854949951
207,19425,-77.28991601369337,-124.58948904454903,0.84621875,1.5712897777557373,-10.54334831237793,10.102420806884766
208,19539,-116.33236488437329,-122.67762492486365,0.84531625,2.2952089309692383,-6.0572381019592285,17.849590301513672
209,19671,-137.09924754399833,-123.1167630840241,0.84427125,1.3395054340362549,-0.882936954498291,8.863497734069824
210,19760,-91.74982930512462,-120.11291421074276,0.8435666666666667,1.0642564296722412,-13.233980178833008,11.334101676940918
211,19868,-106.98778190260582,-120.55967851016244,0.8427116666666666,1.4581708908081055,-6.0775909423828125,11.003711700439453
212,19958,-49.36667291021972,-120.7160381814834,0.8419991666666666,0.6635014414787292,-3.381296157836914,4.606227397918701
213,20064,-116.42788576724358,-120.24903820843066,0.84116,1.132822036743164,-7.201992988586426,7.968397617340088
214,20134,-98.66153359710442,-120.7338319342428,0.8406058333333333,2.1212570667266846,-6.950321197509766,9.554819107055664
215,20224,-144.79575072405873,-121.44417376164988,0.8398933333333334,0.44884026050567627,-5.026158332824707,6.109055519104004
216,20365,-67.66011281469517,-120.90888367329269,0.8387770833333333,1.2111449241638184,-5.701441764831543,8.439997673034668
217,20454,-30.772307503165052,-119.4356280738702,0.8380725,1.9802981615066528,-11.73196792602539,8.999500274658203
218,20563,-63.85243390076397,-119.18708576862504,0.8372095833333333,1.0228263139724731,-13.570722579956055,8.90233325958252
219,20646,-126.31239855708736,-118.05752356478544,0.8365525,0.5245125889778137,-6.353977203369141,4.047869682312012
220,20770,-103.5268916677809,-118.24521987291526,0.8355708333333334,0.7846852540969849,-10.184256553649902,9.345931053161621
221,20886,-129.14032817488877,-117.76474706342513,0.8346525,1.282029628753662,-4.294635772705078,9.204024314880371
222,21004,-99.4873692240373,-117.69221700871991,0.8337183333333333,1.7329840660095215,-10.297852516174316,8.22327995300293
223,21073,-98.19569772352693,-117.45162470239079,0.8331720833333334,0.5983779430389404,0.6289856433868408,4.800100803375244
224,21137,-105.5578737691399,-117.6500644831091,0.8326654166666667,0.9036795496940613,-7.298755645751953,4.977704048156738
225,21238,-192.80357569345415,-117.57743387202034,0.8318658333333333,1.038474202156067,-6.698581218719482,7.400363922119141
226,21327,-68.36932763923639,-117.28919728622797,0.8311612500000001,1.6997532844543457,-3.832301378250122,11.00489616394043
227,21392,-80.21147996946456,-116.97166038438856,0.8306466666666666,1.0092167854309082,5.071664810180664,5.43115234375
228,21468,-174.72507340469875,-117.79132395006474,0.830045,1.0462664365768433,-9.046708106994629,9.715206146240234
229,21581,-121.50337604077002,-118.37962191853393,0.8291504166666667,0.9364577531814575,-8.320266723632812,9.867956161499023
230,21728,-83.7955095316319,-118.39564671621002,0.8279866666666666,1.319371223449707,-11.567238807678223,10.73801040649414
231,21853,-155.628299293819,-117.49847767080296,0.8269970833333333,1.8309465646743774,-11.291990280151367,12.658666610717773
232,21912,-81.01178518593282,-117.42580939081024,0.82653,1.1600922346115112,-3.7590389251708984,11.02472972869873
233,21986,-56.51442984748667,-115.4715202808544,0.8259441666666667,0.9304509162902832,1.0174466371536255,7.184642314910889
234,22108,-139.74341180416417,-116.24595827004752,0.8249783333333334,1.9133262634277344,-11.484146118164062,13.936148643493652
235,22211,-113.25796111014535,-116.59183819325963,0.8241629166666666,1.190693974494934,-3.7790379524230957,6.424106597900391
236,22361,-39.850853385507975,-116.22187899103685,0.8229754166666667,0.9894691109657288,1.7740516662597656,7.030418872833252
237,22467,-109.66981059851922,-116.42316758589809,0.82213625,1.846036672592163,-5.996747970581055,9.52879810333252
238,22537,-51.56839460935572,-115.59568144059106,0.8215820833333334,1.5588105916976929,-5.695816993713379,9.659546852111816
239,22660,-200.41452526294796,-116.80874942133988,0.8206083333333334,1.7459006309509277,-2.2208449840545654,9.176273345947266
240,22742,-116.23325803300875,-116.0561405501885,0.8199591666666667,0.9468041062355042,-6.369632720947266,7.642828941345215
241,22846,-118.26349714768747,-115.8808517263486,0.8191358333333334,0.4301201105117798,-3.7338130474090576,10.149999618530273
242,22943,-58.828322553311544,-113.26946112811169,0.8183679166666666,0.5675959587097168,-10.962371826171875,7.963752746582031
243,23007,-100.33550074353957,-113.77608014035806,0.81786125,2.3797078132629395,-2.451767921447754,12.357413291931152
244,23082,-74.04142814665424,-113.58392259240775,0.8172675,1.2572224140167236,-8.579560279846191,6.826292991638184
245,23186,-64.66013871306804,-113.22881613799584,0.8164441666666666,1.0169979333877563,-2.21231746673584,8.766426086425781
246,23278,-84.4729755892519,-112.41515386126807,0.8157158333333333,0.49072378873825073,-4.309518814086914,6.227872848510742
247,23409,-118.48999514152335,-111.81479169729491,0.81467875,1.5204882621765137,-14.106204986572266,8.410608291625977
248,23503,-71.71382465626422,-110.18798705231842,0.8139345833333334,1.0076731443405151,2.654546022415161,4.899390697479248
249,23658,-37.02644796823519,-109.37880736989753,0.8127075,0.5439928770065308,-7.108597755432129,7.048284530639648
250,23795,-79.45372119870994,-109.52901335001,0.8116229166666666,1.0689526796340942,4.450358867645264,6.450489521026611
251,23868,-44.59536794355252,-108.95103523176911,0.811045,1.0603972673416138,-3.103271484375,6.84152364730835
252,24001,-104.24973208274767,-109.15630494261441,0.8099920833333334,1.0733661651611328,-13.720799446105957,12.894874572753906
253,24164,-50.56913955891386,-108.18830457450264,0.8087016666666667,1.4219468832015991,-11.217803001403809,9.287382125854492
254,24280,-144.12536755489054,-108.31291055213792,0.8077833333333333,0.6588621139526367,-4.073509693145752,6.004256248474121
255,24386,-80.71714317020557,-108.4596861464523,0.8069441666666667,1.2855854034423828,0.9836039543151855,9.392337799072266
256,24457,-58.16498704268861,-107.97296915857247,0.8063820833333333,1.6396230459213257,-9.327068328857422,9.129905700683594
257,24534,-105.62456283716591,-104.90348269948646,0.8057725,1.5051090717315674,-6.070908069610596,12.010008811950684
258,24651,-99.80030346396842,-104.91708425383942,0.80484625,0.6176464557647705,7.71601676940918,4.875827789306641
259,24731,-280.3359572326053,-106.7065292077382,0.8042129166666667,0.7151364684104919,-9.059100151062012,6.671195983886719
